ID,Gruppo,Collezione,Editore,Anno,Tipologia,Numero,Soggetto,Squadra / Sezione,Rarità,Condizione,Quantità,Note
Pan_CHL_Cha_S_15_0059,CHL,Champions League 2014-2015,Panini,2015,Sticker,59,Patrice Evra,Juventus,,,1,
Pan_CHL_Cha_S_15_0051,CHL,Champions League 2014-2015,Panini,2015,Sticker,51,Tiago Mendes,Atletico Madrid,,,2,
Pan_CHL_Cha_S_15_0014,CHL,Champions League 2014-2015,Panini,2015,Sticker,14,Scudetto,Zenit,,,1,
Pan_EUR_UEF_S_16_0643,EUR,UEFA Euro France 2016,Panini,2016,Sticker,643,Marko Arnautovic,Austria,,,1,
Pan_EUR_UEF_S_16_0330,EUR,UEFA Euro France 2016,Panini,2016,Sticker,330,Conor McLaughlin,Irlanda del Nord,,,1,
Pan_EUR_UEF_S_16_0320,EUR,UEFA Euro France 2016,Panini,2016,Sticker,320,McGovern / McLaughlin,Irlanda del Nord,,,1,
Pan_CFR_Foo_S_17_T6,CFR,Foot 2016-2017,Panini,2017,Sticker,T6,Altro,Altro,,,1,
Pan_CFR_Foo_S_17_0892,CFR,Foot 2016-2017,Panini,2017,Sticker,892,Squadra,Orleans,,,1,
Pan_CFR_Foo_S_17_0761,CFR,Foot 2016-2017,Panini,2017,Sticker,761,Squadra,Saint Etienne,,,1,
Pan_CFR_Foo_S_17_0719,CFR,Foot 2016-2017,Panini,2017,Sticker,719,Squadra,Rennes,,,2,
Pan_CFR_Foo_S_17_0677,CFR,Foot 2016-2017,Panini,2017,Sticker,677,Squadra,Paris Saint Germain,,,3,
Pan_CFR_Foo_S_17_0551,CFR,Foot 2016-2017,Panini,2017,Sticker,551,Squadra,Nancy,,,1,
Pan_CFR_Foo_S_17_0509,CFR,Foot 2016-2017,Panini,2017,Sticker,509,Squadra,Montpellier,,,2,
Pan_CFR_Foo_S_17_0467,CFR,Foot 2016-2017,Panini,2017,Sticker,467,Squadra,Monaco,,,1,
Pan_CFR_Foo_S_17_0425,CFR,Foot 2016-2017,Panini,2017,Sticker,425,Squadra,Metz,,,1,
Pan_CFR_Foo_S_17_392-393,CFR,Foot 2016-2017,Panini,2017,Sticker,392-393,Diarra / Vainqueur,Olympique Marsiglia,,,1,
Pan_CFR_Foo_S_17_0382,CFR,Foot 2016-2017,Panini,2017,Sticker,382,Squadra,Olympique Marsiglia,,,1,
Pan_CFR_Foo_S_17_82-83,CFR,Foot 2016-2017,Panini,2017,Sticker,82-83,Bifouma / Crivelli,Bastia,,,1,
Pan_CFR_Foo_S_17_34-35,CFR,Foot 2016-2017,Panini,2017,Sticker,34-35,Santamaria / Serin,Angers,,,1,
Pan_CFR_Foo_S_17_16-17,CFR,Foot 2016-2017,Panini,2017,Sticker,16-17,Mangani / Toko Ekambi,Angers,,,1,
Pan_CFR_Foo_S_17_41609,CFR,Foot 2016-2017,Panini,2017,Sticker,41609,Thomas / Andreu,Angers,,,1,
Pan_WOR_Roa_S_18_0152,WOR,Road to FIFA World Cup Russia 2018,Panini,2018,Sticker,152,William Carvalho,Portogallo,,,1,
Pan_WOR_Roa_S_18_0201,WOR,Road to FIFA World Cup Russia 2018,Panini,2018,Sticker,201,Luka Milivojevic,Serbia,,,1,
Pan_WOR_Roa_S_18_0237,WOR,Road to FIFA World Cup Russia 2018,Panini,2018,Sticker,237,Ondrej Duda,Slovenia,,,1,
Pan_WOR_Fie_S_18_0088,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,88,Altro,Francia,,,2,
Pan_WOR_Fie_S_18_0084,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,84,Altro,Francia,,,3,
Pan_WOR_Fie_S_18_0082,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,82,Altro,Francia,,,1,
Pan_WOR_Fie_S_18_0079,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,79,Altro,Francia,,,1,
Pan_WOR_Fie_S_18_0077,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,77,Femminile,Francia,,,2,
Pan_WOR_Fie_S_18_0074,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,74,Femminile,Francia,,,3,
Pan_WOR_Fie_S_18_0072,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,72,Femminile,Francia,,,1,
Pan_WOR_Fie_S_18_0071,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,71,Femminile,Francia,,,1,
Pan_WOR_Fie_S_18_0067,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,67,Kingsley Coman,Francia,,,2,
Pan_WOR_Fie_S_18_0063,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,63,Nabil Fekir,Francia,,,3,
Pan_WOR_Fie_S_18_0061,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,61,Corentin Tolisso,Francia,,,3,
Pan_WOR_Fie_S_18_0058,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,58,Antoine Griezmann,Francia,,,3,
Pan_WOR_Fie_S_18_0056,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,56,Antoine Griezmann,Francia,,,1,
Pan_WOR_Fie_S_18_0053,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,53,Kylian Mbappe,Francia,,,3,
Pan_WOR_Fie_S_18_0051,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,51,Olivier Giroud,Francia,,,1,
Pan_WOR_Fie_S_18_0049,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,49,Ousmane Dembele,Francia,,,1,
Pan_WOR_Fie_S_18_0048,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,48,Ousmane Dembele,Francia,,,3,
Pan_WOR_Fie_S_18_0044,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,44,Martial,Francia,,,3,
Pan_WOR_Fie_S_18_0040,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,40,Adrien Rabiot,Francia,,,2,
Pan_WOR_Fie_S_18_0035,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,35,Paul Pogba,Francia,,,1,
Pan_WOR_Fie_S_18_0034,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,34,Ngolo Kante,Francia,,,1,
Pan_WOR_Fie_S_18_0030,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,30,Blaise Matuidi,Francia,,,1,
Pan_WOR_Fie_S_18_0029,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,29,Blaise Matuidi,Francia,,,2,
Pan_WOR_Fie_S_18_0026,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,26,Layvin Kurzawa,Francia,,,1,
Pan_WOR_Fie_S_18_0024,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,24,Djibril Sidibe,Francia,,,1,
Pan_WOR_Fie_S_18_0023,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,23,Djibril Sidibe,Francia,,,2,
Pan_WOR_Fie_S_18_0019,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,19,Raphael Varane,Francia,,,1,
Pan_WOR_Fie_S_18_0016,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,16,Laurent Koscielny,Francia,,,1,
Pan_WOR_Fie_S_18_0015,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,15,Laurent Koscielny,Francia,,,1,
Pan_WOR_Fie_S_18_0014,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,14,Laurent Koscielny,Francia,,,1,
Pan_WOR_Fie_S_18_0012,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,12,Hugo Lloris,Francia,,,1,
Pan_WOR_Fie_S_18_0011,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,11,Hugo Lloris,Francia,,,2,
Pan_WOR_Fie_S_18_0006,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,6,Altro,Francia,,,2,
Pan_WOR_Fie_S_18_0003,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,3,Squadra,Francia,,,3,
Pan_WOR_Fie_S_18_0002,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,2,Altro,Francia,,,1,
Pan_WOR_Fie_S_18_0001,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,1,Altro,Francia,,,1,
Pan_WOR_Fie_S_18_0091,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,91,Altro,Francia,,,1,
Pan_WOR_Fie_S_18_0093,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,93,Altro,Francia,,,1,
Pan_WOR_Fie_S_18_0094,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,94,Altro,Francia,,,1,
Pan_WOR_Fie_S_18_0095,WOR,Fiers d'etre Bleus 2018 - Team France,Panini,2018,Sticker,95,Altro,Francia,,,1,
Pan_AXL_Lig_C_19_LE JB,AXL,Ligue 1 Adrenalyn XL 2018-2019,Panini,2019,Card,LE JB,Jimmy Briand,Bordeaux,Limited Edition,,1,
Pan_AXL_Lig_C_19_LE WK,AXL,Ligue 1 Adrenalyn XL 2018-2019,Panini,2019,Card,LE WK,Walid Khazri,Saint Etienne,Limited Edition,,1,
Pan_AXL_Cal_C_19_0009,AXL,Calciatori Adrenalyn XL 2018-2019,Panini,2019,Card,9,Marten De Roon,Atalanta,,,1,
Pan_AXL_Cal_C_19_13 BIS,AXL,Calciatori Adrenalyn XL 2018-2019,Panini,2019,Card,13 BIS,Mario Pasalic,Atalanta,,,1,
Pan_AXL_Cal_C_19_43 BIS,AXL,Calciatori Adrenalyn XL 2018-2019,Panini,2019,Card,43 BIS,Ragnar Kavlan,Cagliari,,,1,
Pan_AXL_Cal_C_19_0053,AXL,Calciatori Adrenalyn XL 2018-2019,Panini,2019,Card,53,Leonardo Pavoletti,Cagliari,,Rovinata,1,
Pan_AXL_Cal_C_19_0068,AXL,Calciatori Adrenalyn XL 2018-2019,Panini,2019,Card,68,Riccardo Meggiorini,Chievo Verona,,,1,
Pan_AXL_Cal_C_19_0081,AXL,Calciatori Adrenalyn XL 2018-2019,Panini,2019,Card,81,Frederic Veseli,Empoli,,,1,
Pan_AXL_Cal_C_19_81 BIS,AXL,Calciatori Adrenalyn XL 2018-2019,Panini,2019,Card,81 BIS,Luca Antonelli,Empoli,,,2,
Pan_AXL_Cal_C_19_0088,AXL,Calciatori Adrenalyn XL 2018-2019,Panini,2019,Card,88,Francesco Caputo,Empoli,,,2,
Pan_AXL_Cal_C_19_0096,AXL,Calciatori Adrenalyn XL 2018-2019,Panini,2019,Card,96,Cristiano Biraghi,Fiorentina,,,1,
Pan_AXL_Cal_C_19_115 BIS,AXL,Calciatori Adrenalyn XL 2018-2019,Panini,2019,Card,115 BIS,Francesco Zampano,Frosinone,,,1,
Pan_AXL_Cal_C_19_0125,AXL,Calciatori Adrenalyn XL 2018-2019,Panini,2019,Card,125,Daniel Ciofani,Frosinone,,,1,
Pan_AXL_Cal_C_19_0139,AXL,Calciatori Adrenalyn XL 2018-2019,Panini,2019,Card,139,Diego Laxalt,Genoa,,,1,
Pan_AXL_Cal_C_19_0127,AXL,Calciatori Adrenalyn XL 2018-2019,Panini,2019,Card,127,Federico Marchetti,Genoa,,,1,
Pan_AXL_Cal_C_19_0142,AXL,Calciatori Adrenalyn XL 2018-2019,Panini,2019,Card,142,Iuri Medeiros,Genoa,,,1,
Pan_AXL_Cal_C_19_214 BIS,AXL,Calciatori Adrenalyn XL 2018-2019,Panini,2019,Card,214 BIS,Samuel Castillejo,Milan,,,2,
Pan_AXL_Cal_C_19_243 BIS,AXL,Calciatori Adrenalyn XL 2018-2019,Panini,2019,Card,243 BIS,Alberto Grassi,Parma,,,1,
Pan_AXL_Cal_C_19_246 BIS,AXL,Calciatori Adrenalyn XL 2018-2019,Panini,2019,Card,246 BIS,Jonathan Biabiany,Parma,,,1,
Pan_AXL_Cal_C_19_0279,AXL,Calciatori Adrenalyn XL 2018-2019,Panini,2019,Card,279,Jakub Jankto,Sampdoria,,,1,
Pan_AXL_Cal_C_19_0305,AXL,Calciatori Adrenalyn XL 2018-2019,Panini,2019,Card,305,Domenico Berardi,Sassuolo,,,1,
Pan_AXL_Cal_C_19_315 BIS,AXL,Calciatori Adrenalyn XL 2018-2019,Panini,2019,Card,315 BIS,Simone Missiroli,Spal,,,2,
Pan_AXL_Cal_C_19_0338,AXL,Calciatori Adrenalyn XL 2018-2019,Panini,2019,Card,338,Iago Falque,Torino,,,1,
Pan_AXL_Cal_C_19_0346,AXL,Calciatori Adrenalyn XL 2018-2019,Panini,2019,Card,346,Jens Stryger Larsen,Udinese,,,1,
Pan_AXL_Cal_C_19_359 BIS,AXL,Calciatori Adrenalyn XL 2018-2019,Panini,2019,Card,359 BIS,Lukasz Teodorczyk,Udinese,,,1,
Pan_AXL_Cal_C_19_0479,AXL,Calciatori Adrenalyn XL 2018-2019,Panini,2019,Card,479,Massimiliano Allegri,Juventus,Plus,,1,
Pan_AXL_Cal_C_19_0486,AXL,Calciatori Adrenalyn XL 2018-2019,Panini,2019,Card,486,Roberto De Zerbi,Sassuolo,Plus,,1,
Pan_AXL_Cal_C_19_0494,AXL,Calciatori Adrenalyn XL 2018-2019,Panini,2019,Card,494,Keita Balde,Inter,Top Plus,,1,
Pan_AXL_Cal_C_19_0509,AXL,Calciatori Adrenalyn XL 2018-2019,Panini,2019,Card,509,Calabria / Caldara / Romagnoli / Rodriguez,Milan,Plus,Rovinata,1,
Pan_AXL_La _C_19_0267,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,267,Pozo,Rayo Vallecano,,,2,
Pan_AXL_La _C_19_0269,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,269,Alex Alegria,Rayo Vallecano,,,2,
Pan_AXL_La _C_19_269bis,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,269bis,Di Santo,Rayo Vallecano,Nuevo Fichaje / Actualización,,2,
Pan_AXL_La _C_19_0048,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,48,Adán,Atlético de Madrid,Base card,,1,
Pan_AXL_La _C_19_0053,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,53,Kalinic,Atlético de Madrid,Base card,,1,
Pan_AXL_La _C_19_0058,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,58,Umtiti,F.C. Barcelona,Base card,,1,
Pan_AXL_La _C_19_0061,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,61,Rakitic,F.C. Barcelona,Base card,,1,
Pan_AXL_La _C_19_0072,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,72,Sergio Busquets / Rakitic,F.C. Barcelona,Base card,,1,
Pan_AXL_La _C_19_0094,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,94,Cabral,R.C. Celta,Base card,,1,
Pan_AXL_La _C_19_0101,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,101,Sisto,R.C. Celta,Base card,,1,
Pan_AXL_La _C_19_0106,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,106,Brais Méndez,R.C. Celta,Base card,,1,
Pan_AXL_La _C_19_0125,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,125,Charles,S.D. Eibar,Base card,,1,
Pan_AXL_La _C_19_0135,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,135,Leo Baptistao,R.C.D. Espanyol,Base card,,1,
Pan_AXL_La _C_19_0148,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,148,Bruno,Getafe C.F.,Base card,,1,
Pan_AXL_La _C_19_0162,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,162,Ángel / Jorge Molina,Getafe C.F.,Base card,,1,
Pan_AXL_La _C_19_0192,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,192,Werner,S.D. Huesca,Base card,,1,
Pan_AXL_La _C_19_0204,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,204,El Zhar,C.D. Leganes,Base card,,1,
Pan_AXL_La _C_19_0214,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,214,Rolan,C.D. Leganes,Base card,,1,
Pan_AXL_La _C_19_0221,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,221,Toño,Levante U.D.,Base card,,1,
Pan_AXL_La _C_19_0233,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,233,Boateng,Levante U.D.,Base card,,1,
Pan_AXL_La _C_19_0240,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,240,Casemiro,Real Madrid,Base card,,1,
Pan_AXL_La _C_19_0244,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,244,Bale,Real Madrid,Base card,,1,
Pan_AXL_La _C_19_0254,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,254,Advíncula,Rayo Vallecano,Base card,,1,
Pan_AXL_La _C_19_0266,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,266,Santi Comesaña,Rayo Vallecano,Base card,,1,
Pan_AXL_La _C_19_0272,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,272,Zaldua,Real Sociedad,Base card,,1,
Pan_AXL_La _C_19_0281,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,281,Januzaj,Real Sociedad,Base card,,1,
Pan_AXL_La _C_19_0306,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,306,Ben Yedder / André Silva,Sevilla F.C.,Base card,,1,
Pan_AXL_La _C_19_0308,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,308,Piccini,Valencia C.F.,Base card,,1,
Pan_AXL_La _C_19_0315,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,315,Guedes,Valencia C.F.,Base card,,1,
Pan_AXL_La _C_19_321bis,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,321bis,Coquelin,Valencia C.F.,Actualizacion,,1,
Pan_AXL_La _C_19_0330,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,330,Toni Villa,Real Valladolid,Base card,,1,
Pan_AXL_La _C_19_0331,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,331,Rubén Alcaraz,Real Valladolid,Base card,,1,
Pan_AXL_La _C_19_0338,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,338,Anuar,Real Valladolid,Base card,,1,
Pan_AXL_La _C_19_0342,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,342,Kiko Olivas / Calero,Real Valladolid,Base card,,1,
Pan_AXL_La _C_19_0344,AXL,La Liga Adrenalyn XL 2018 2019,Panini,2019,Card,344,Mario,Villarreal C.F.,Base card,,1,
Pan_EUR_Au _S_20_0001,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,1,Scudetto,Francia,,,11,
Pan_EUR_Au _S_20_0002,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,2,Didier Deschamps,Francia,,,8,
Pan_EUR_Au _S_20_0003,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,3,Squadra,Francia,,,10,
Pan_EUR_Au _S_20_0004,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,4,Squadra,Francia,,,11,
Pan_EUR_Au _S_20_0005,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,5,Squadra,Francia,,,11,
Pan_EUR_Au _S_20_0006,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,6,Hugo Lloris,Francia,,,8,
Pan_EUR_Au _S_20_0007,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,7,Steve Mandanda,Francia,,,8,
Pan_EUR_Au _S_20_0008,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,8,Alphonse Areola,Francia,,,8,
Pan_EUR_Au _S_20_0009,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,9,Benjamin Pavard,Francia,,,8,
Pan_EUR_Au _S_20_0010,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,10,Leo Dubois,Francia,,,10,
Pan_EUR_Au _S_20_0011,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,11,Raphael Varane,Francia,,,8,
Pan_EUR_Au _S_20_0012,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,12,Lucas Digne,Francia,,,9,
Pan_EUR_Au _S_20_0013,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,13,Clement Lenglet,Francia,,,9,
Pan_EUR_Au _S_20_0014,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,14,Kurt Zouma,Francia,,,9,
Pan_EUR_Au _S_20_0015,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,15,Samuel Umtiti,Francia,,,8,
Pan_EUR_Au _S_20_0016,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,16,Lucas Hernandez,Francia,,,9,
Pan_EUR_Au _S_20_0017,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,17,Ngolo Kante,Francia,,,9,
Pan_EUR_Au _S_20_0018,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,18,Corentin Tolisso,Francia,,,10,
Pan_EUR_Au _S_20_0019,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,19,Paul Pogba,Francia,,,9,
Pan_EUR_Au _S_20_0020,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,20,Blaise Matuidi,Francia,,,8,
Pan_EUR_Au _S_20_0021,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,21,Moussa Sissoko,Francia,,,8,
Pan_EUR_Au _S_20_0022,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,22,Antoine Griezmann,Francia,,,12,
Pan_EUR_Au _S_20_0023,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,23,Olivier Giroud,Francia,,,8,
Pan_EUR_Au _S_20_0024,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,24,Kingsley Coman,Francia,,,8,
Pan_EUR_Au _S_20_0025,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,25,Wissam Ben Yedder,Francia,,,10,
Pan_EUR_Au _S_20_0026,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,26,Kylian Mbappe,Francia,,,10,
Pan_EUR_Au _S_20_0027,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,27,Nabil Fekir,Francia,,,9,
Pan_EUR_Au _S_20_0028,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,28,Thomas Lemar,Francia,,,9,
Pan_EUR_Au _S_20_0029,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,29,Benjamin Pavard,Francia,,,10,
Pan_EUR_Au _S_20_0030,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,30,Didier Deschamps,Francia,,,9,
Pan_EUR_Au _S_20_0031,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,31,Kylian Mbappe,Francia,,,9,
Pan_EUR_Au _S_20_0032,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,32,Altro,Francia,,,9,
Pan_EUR_Au _S_20_0033,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,33,Didier Deschamps,Francia,,,8,
Pan_EUR_Au _S_20_0034,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,34,Olivier Giroud,Francia,,,10,
Pan_EUR_Au _S_20_0035,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,35,Clement Lenglet,Francia,,,8,
Pan_EUR_Au _S_20_0036,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,36,Antoine Griezmann,Francia,,,9,
Pan_EUR_Au _S_20_0037,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,37,Femminile,Francia,,,7,
Pan_EUR_Au _S_20_0038,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,38,Femminile,Francia,,,8,
Pan_EUR_Au _S_20_0039,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,39,Femminile,Francia,,,11,
Pan_EUR_Au _S_20_0040,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,40,Femminile,Francia,,,9,
Pan_EUR_Au _S_20_0041,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,41,Femminile,Francia,,,9,
Pan_EUR_Au _S_20_0042,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,42,Femminile,Francia,,,8,
Pan_EUR_Au _S_20_0043,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,43,Femminile,Francia,,,8,
Pan_EUR_Au _S_20_0044,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,44,Femminile,Francia,,,8,
Pan_EUR_Au _S_20_0045,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,45,Femminile,Francia,,,8,
Pan_EUR_Au _S_20_0046,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,46,Femminile,Francia,,,8,
Pan_EUR_Au _S_20_0047,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,47,Femminile,Francia,,,8,
Pan_EUR_Au _S_20_0048,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Sticker,48,Femminile,Francia,,,8,
Pan_EUR_Au _C_20_C1,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Card,C1,Didier Deschamps,Francia,,,10,
Pan_EUR_Au _C_20_C2,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Card,C2,Hugo Lloris,Francia,,,9,
Pan_EUR_Au _C_20_C3,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Card,C3,Steve Mandanda,Francia,,,7,
Pan_EUR_Au _C_20_C4,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Card,C4,Alphonse Areola,Francia,,,8,
Pan_EUR_Au _C_20_C5,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Card,C5,Benjamin Pavard,Francia,,,9,
Pan_EUR_Au _C_20_C6,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Card,C6,Leo Dubois,Francia,,,8,
Pan_EUR_Au _C_20_C7,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Card,C7,Raphael Varane,Francia,,,13,
Pan_EUR_Au _C_20_C8,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Card,C8,Clement Lenglet,Francia,,,9,
Pan_EUR_Au _C_20_C9,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Card,C9,Kurt Zouma,Francia,,,8,
Pan_EUR_Au _C_20_C10,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Card,C10,Lucas Digne,Francia,,,9,
Pan_EUR_Au _C_20_C11,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Card,C11,Lucas Hernandez,Francia,,,8,
Pan_EUR_Au _C_20_C12,EUR,Au Plus Pres Des Bleus 2020,Panini,2020,Card,C12,Samuel Umtiti,Francia,,,9,
